salesdate,productid,region,freeship,discount,itemssold,update_time
9/14/2024,267,c,0,6.882,5,9/15/2024
9/14/2024,57,d,0,3.116,126,9/15/2024
9/14/2024,236,a,0,0.703,169,9/15/2024
9/14/2024,134,b,1,9.719,101,9/15/2024
9/14/2024,221,a,0,8.901,115,9/15/2024
9/14/2024,280,e,1,6.498,82,9/15/2024
9/14/2024,75,b,0,4.751,170,9/15/2024
9/14/2024,63,d,0,1.389,54,9/15/2024
9/14/2024,130,d,1,2.335,91,9/15/2024
9/14/2024,103,e,1,5.224,180,9/15/2024
9/14/2024,221,e,0,5.437,129,9/15/2024
9/14/2024,53,b,1,4.432,159,9/15/2024
9/14/2024,264,c,0,2.765,126,9/15/2024
9/14/2024,278,c,0,8.258,213,9/15/2024
9/14/2024,76,d,1,2.07,78,9/15/2024
9/14/2024,197,c,1,9.019,132,9/15/2024
9/14/2024,206,c,1,8.662,138,9/15/2024
9/14/2024,180,d,1,5.673,97,9/15/2024
9/14/2024,127,c,1,1.057,187,9/15/2024
9/14/2024,263,d,0,4.891,105,9/15/2024
9/14/2024,24,d,0,7.949,64,9/15/2024
9/15/2024,58,b,1,2.623,64,9/16/2024
9/15/2024,230,c,1,5.809,126,9/16/2024
9/15/2024,268,d,1,0.926,33,9/16/2024
9/15/2024,130,e,1,7.41,97,9/16/2024
9/15/2024,52,b,1,0.431,160,9/16/2024
9/15/2024,165,d,1,4.869,110,9/16/2024
9/15/2024,234,b,1,6.968,22,9/16/2024
9/15/2024,55,e,1,6.548,13,9/16/2024
9/15/2024,157,e,0,5.427,129,9/16/2024
9/15/2024,58,a,1,1.921,186,9/16/2024
9/15/2024,140,d,0,8.25,98,9/16/2024
9/15/2024,47,c,0,0.214,180,9/16/2024
9/15/2024,75,b,1,1.772,115,9/16/2024
9/15/2024,165,d,1,4.352,37,9/16/2024
9/15/2024,296,a,1,8.434,180,9/16/2024
9/15/2024,212,e,0,3.577,32,9/16/2024
9/15/2024,240,c,0,8.825,61,9/16/2024
9/15/2024,215,e,1,3.498,6,9/16/2024
9/15/2024,210,c,0,8.472,111,9/16/2024
9/15/2024,219,a,1,9.187,88,9/16/2024
9/15/2024,210,e,0,4.913,176,9/16/2024
9/15/2024,25,e,0,7.35,18,9/16/2024
9/15/2024,125,a,1,4.983,10,9/16/2024
9/15/2024,50,d,1,5.354,51,9/16/2024
9/15/2024,148,d,1,3.5,75,9/16/2024
9/15/2024,117,a,0,0.232,17,9/16/2024
9/15/2024,93,b,0,6.669,24,9/16/2024
9/15/2024,49,b,1,9.091,153,9/16/2024
9/15/2024,163,d,1,6.298,175,9/16/2024
9/15/2024,256,a,0,3.063,50,9/16/2024
9/15/2024,298,a,0,0.966,154,9/16/2024
9/15/2024,31,e,1,9.477,123,9/16/2024
9/15/2024,226,c,1,5.454,138,9/16/2024
9/15/2024,262,d,1,2.279,2,9/16/2024
9/15/2024,256,a,0,1.662,121,9/16/2024
9/15/2024,76,d,0,4.31,33,9/16/2024
9/15/2024,195,d,1,8.044,164,9/16/2024
9/15/2024,118,e,0,9.455,125,9/16/2024
9/15/2024,276,e,1,3.756,74,9/16/2024
9/15/2024,174,b,1,5.7,124,9/16/2024
9/15/2024,201,a,0,2.814,14,9/16/2024
9/15/2024,40,c,0,1.548,104,9/16/2024
9/15/2024,34,b,0,5.354,116,9/16/2024
9/15/2024,129,b,0,8.222,10,9/16/2024
9/15/2024,204,d,0,9.014,90,9/16/2024
9/15/2024,48,b,0,9.779,42,9/16/2024
9/15/2024,101,e,0,8.895,5,9/16/2024
9/15/2024,196,a,1,3.832,148,9/16/2024
9/15/2024,217,a,1,8.715,2,9/16/2024
9/15/2024,164,c,0,9.261,11,9/16/2024
9/15/2024,95,b,0,7.717,216,9/16/2024
9/15/2024,95,d,0,3.388,148,9/16/2024
9/15/2024,70,d,1,2.28,176,9/16/2024
9/15/2024,57,c,0,8.243,167,9/16/2024
9/15/2024,282,d,0,0.663,92,9/16/2024
9/15/2024,175,e,1,4.386,159,9/16/2024
9/15/2024,245,d,1,8.573,83,9/16/2024
9/15/2024,157,e,1,3.302,103,9/16/2024
9/15/2024,241,b,1,4.778,137,9/16/2024
9/15/2024,190,c,1,9.766,84,9/16/2024
9/15/2024,238,e,0,0.707,179,9/16/2024
9/15/2024,133,c,1,9.622,53,9/16/2024
9/15/2024,283,c,0,6.858,128,9/16/2024
9/15/2024,171,c,0,5.437,108,9/16/2024
9/15/2024,59,c,1,3.028,112,9/16/2024
9/15/2024,265,a,1,0.607,160,9/16/2024
9/15/2024,134,e,0,2.462,22,9/16/2024
9/15/2024,212,a,0,2.138,164,9/16/2024
9/15/2024,117,e,1,3.576,118,9/16/2024
9/15/2024,131,c,0,3.35,27,9/16/2024
9/15/2024,94,d,1,1.458,218,9/16/2024
9/15/2024,112,c,1,5.437,167,9/16/2024
9/15/2024,101,d,1,3.087,201,9/16/2024
9/15/2024,209,d,1,5.833,85,9/16/2024
9/15/2024,298,a,1,9.173,14,9/16/2024
9/15/2024,268,e,0,2.865,49,9/16/2024
9/15/2024,204,b,1,1.86,26,9/16/2024
9/15/2024,94,e,0,9.761,21,9/16/2024
9/15/2024,174,b,0,8.515,193,9/16/2024
9/15/2024,108,a,1,9.763,73,9/16/2024
9/15/2024,214,e,0,3.909,126,9/16/2024
9/15/2024,253,a,1,5.098,40,9/16/2024
9/15/2024,163,a,0,8.904,186,9/16/2024
9/15/2024,106,e,0,5.663,128,9/16/2024
9/15/2024,105,d,1,5.898,58,9/16/2024
9/15/2024,75,d,0,2.725,34,9/16/2024
9/15/2024,183,e,0,1.168,33,9/16/2024
9/15/2024,187,d,1,2.283,221,9/16/2024
9/15/2024,193,c,0,4.398,17,9/16/2024
9/15/2024,276,d,1,6.96,214,9/16/2024
9/15/2024,213,b,1,3.142,64,9/16/2024
9/15/2024,151,b,1,2.72,115,9/16/2024
9/15/2024,202,e,0,1.507,45,9/16/2024
9/15/2024,155,b,0,2.674,54,9/16/2024
9/15/2024,130,d,0,9.913,165,9/16/2024
9/15/2024,32,e,1,6.206,39,9/16/2024
9/15/2024,278,e,1,4.003,133,9/16/2024
9/15/2024,114,b,0,9.415,33,9/16/2024
9/15/2024,184,b,0,9.795,54,9/16/2024
9/15/2024,108,e,0,7.069,195,9/16/2024
9/15/2024,127,a,1,5.924,123,9/16/2024
9/15/2024,185,e,0,0.548,20,9/16/2024
9/15/2024,220,e,1,6.248,66,9/16/2024
9/15/2024,142,a,0,7.293,112,9/16/2024
9/15/2024,271,b,0,6.283,201,9/16/2024
9/15/2024,168,d,1,6.608,151,9/16/2024
9/15/2024,290,b,0,6.094,85,9/16/2024
9/15/2024,123,d,0,3.268,6,9/16/2024
9/15/2024,37,a,1,8.892,51,9/16/2024
9/15/2024,48,c,1,6.364,196,9/16/2024
9/15/2024,72,a,1,3.994,204,9/16/2024
9/15/2024,170,b,1,9.476,210,9/16/2024
9/15/2024,136,b,1,6.881,74,9/16/2024
9/15/2024,37,d,1,4.676,105,9/16/2024
9/15/2024,292,b,0,7.906,168,9/16/2024
9/15/2024,290,a,1,2.991,104,9/16/2024
9/15/2024,234,c,0,2.76,219,9/16/2024
9/15/2024,233,c,1,2.32,201,9/16/2024
9/15/2024,286,a,1,9.01,115,9/16/2024
9/15/2024,294,a,1,8.318,106,9/16/2024
9/15/2024,101,b,1,5.051,77,9/16/2024
9/15/2024,255,a,0,1.944,148,9/16/2024
9/15/2024,99,a,1,0.212,176,9/16/2024
9/15/2024,89,b,0,4.744,61,9/16/2024
9/15/2024,45,e,0,7.766,21,9/16/2024
9/15/2024,158,c,0,5.761,106,9/16/2024
9/15/2024,103,b,1,1.627,36,9/16/2024
9/15/2024,91,e,0,3.917,186,9/16/2024
9/15/2024,223,d,1,7.271,106,9/16/2024
9/16/2024,37,c,1,1.214,7,9/17/2024
9/16/2024,111,a,0,1.647,55,9/17/2024
9/16/2024,41,b,1,6.386,76,9/17/2024
9/16/2024,156,c,0,0.013,153,9/17/2024
9/16/2024,117,c,0,4.953,115,9/17/2024
9/16/2024,156,e,0,0.936,107,9/17/2024
9/16/2024,225,a,0,5.018,20,9/17/2024
9/16/2024,261,d,1,4.17,9,9/17/2024
9/16/2024,238,e,0,0.133,160,9/17/2024
9/16/2024,144,c,1,2.699,190,9/17/2024
9/16/2024,149,b,0,0.143,145,9/17/2024
9/16/2024,117,d,1,3.753,195,9/17/2024
9/16/2024,155,d,0,0.053,191,9/17/2024
9/16/2024,244,d,0,1.903,105,9/17/2024
9/16/2024,84,a,1,6.781,84,9/17/2024
9/16/2024,62,e,0,4.938,25,9/17/2024
9/16/2024,166,a,0,0.826,101,9/17/2024
9/16/2024,138,a,1,5.203,93,9/17/2024
9/16/2024,35,d,1,8.468,190,9/17/2024
9/16/2024,244,e,0,5.912,79,9/17/2024
9/16/2024,30,d,0,4.459,115,9/17/2024
9/16/2024,99,d,1,3.866,77,9/17/2024
9/16/2024,275,b,0,8.943,173,9/17/2024
9/16/2024,261,d,0,7.259,3,9/17/2024
9/16/2024,82,e,1,6.197,19,9/17/2024
9/16/2024,41,c,1,3.734,36,9/17/2024
9/16/2024,173,b,0,3.738,79,9/17/2024
9/16/2024,253,c,1,8.623,211,9/17/2024
9/16/2024,108,c,0,4.764,40,9/17/2024
9/16/2024,263,d,1,6.346,153,9/17/2024
9/16/2024,104,e,1,7.368,51,9/17/2024
9/16/2024,199,d,1,4.992,75,9/17/2024
9/16/2024,99,e,1,8.802,10,9/17/2024
9/16/2024,234,c,0,4.122,89,9/17/2024
9/16/2024,101,c,1,9.168,43,9/17/2024
9/16/2024,192,a,1,7.266,96,9/17/2024
9/16/2024,158,d,0,8.227,187,9/17/2024
9/16/2024,137,b,0,5.226,204,9/17/2024
9/16/2024,282,d,1,7.655,148,9/17/2024
9/16/2024,227,b,1,7.346,51,9/17/2024
9/16/2024,126,d,0,7.605,17,9/17/2024
9/16/2024,41,c,1,3.718,159,9/17/2024
9/16/2024,60,e,0,0.597,46,9/17/2024
9/16/2024,114,a,1,7.379,41,9/17/2024
9/16/2024,189,e,1,2.33,131,9/17/2024
9/16/2024,145,d,1,5.388,107,9/17/2024
9/16/2024,157,d,0,7.744,14,9/17/2024
9/16/2024,214,c,1,6.75,178,9/17/2024
9/16/2024,44,d,1,8.536,121,9/17/2024
9/16/2024,109,b,1,2.959,51,9/17/2024
9/16/2024,43,d,1,9.546,128,9/17/2024
9/16/2024,143,c,0,3.368,142,9/17/2024
9/16/2024,266,c,0,4.246,44,9/17/2024
9/16/2024,169,a,1,2.252,7,9/17/2024
9/16/2024,119,a,1,3.311,186,9/17/2024
9/16/2024,25,a,1,9.699,51,9/17/2024
9/16/2024,240,c,1,7.449,201,9/17/2024
9/16/2024,252,d,0,3.44,164,9/17/2024
9/16/2024,97,a,0,2.825,195,9/17/2024
9/16/2024,210,c,0,1.777,5,9/17/2024
9/16/2024,281,c,1,5.195,110,9/17/2024
9/16/2024,119,b,0,4.76,104,9/17/2024
9/16/2024,106,e,0,8.224,155,9/17/2024
9/16/2024,132,e,0,7.259,78,9/17/2024
9/16/2024,279,e,1,4.367,164,9/17/2024
9/16/2024,246,e,1,4.951,81,9/17/2024
9/16/2024,209,c,1,6.691,111,9/17/2024
9/16/2024,27,a,0,5.37,207,9/17/2024
9/16/2024,124,d,0,7.074,145,9/17/2024
9/16/2024,244,e,1,0.757,109,9/17/2024
9/16/2024,44,a,1,5.323,131,9/17/2024
9/16/2024,73,d,0,8.275,110,9/17/2024
9/16/2024,196,c,0,7.364,183,9/17/2024
9/16/2024,282,b,0,2.514,70,9/17/2024
9/16/2024,226,a,0,1.376,86,9/17/2024
9/16/2024,217,d,0,8.299,150,9/17/2024
9/16/2024,283,d,0,1.787,62,9/17/2024
9/16/2024,203,b,1,2.673,42,9/17/2024
9/16/2024,225,c,1,6.855,75,9/17/2024
9/16/2024,153,b,1,9.491,1,9/17/2024
9/16/2024,218,d,0,7.892,169,9/17/2024
9/16/2024,279,a,0,6.148,17,9/17/2024
9/16/2024,195,d,0,7.14,87,9/17/2024
9/16/2024,143,a,1,8.49,51,9/17/2024
9/16/2024,235,b,0,4.49,108,9/17/2024
9/16/2024,228,e,0,1.799,215,9/17/2024
9/16/2024,43,b,0,3.076,15,9/17/2024
9/16/2024,53,a,0,6.998,72,9/17/2024
9/16/2024,113,b,1,7.014,152,9/17/2024
9/16/2024,204,e,1,4.316,62,9/17/2024
9/16/2024,265,c,0,2.653,209,9/17/2024
9/16/2024,51,d,1,5.418,208,9/17/2024
9/16/2024,93,d,0,0.64,214,9/17/2024
9/16/2024,250,a,0,8.417,148,9/17/2024
9/16/2024,139,b,0,1.121,94,9/17/2024
9/16/2024,150,a,1,5.333,17,9/17/2024
9/16/2024,291,a,0,4.873,57,9/17/2024
9/16/2024,158,b,1,5.388,125,9/17/2024
9/16/2024,287,d,0,6.805,70,9/17/2024
9/16/2024,224,c,1,2.418,199,9/17/2024
9/16/2024,34,a,1,6.347,10,9/17/2024
9/16/2024,186,e,1,2.079,33,9/17/2024
9/16/2024,289,c,1,3.523,212,9/17/2024
9/16/2024,96,b,0,7.79,27,9/17/2024
9/16/2024,95,b,0,6.307,68,9/17/2024
9/16/2024,116,d,1,0.083,145,9/17/2024
9/16/2024,172,a,0,7.361,184,9/17/2024
9/16/2024,211,b,0,3.094,51,9/17/2024
9/16/2024,250,b,1,7.35,201,9/17/2024
9/16/2024,221,e,1,1.334,119,9/17/2024
9/16/2024,90,d,1,2.663,49,9/17/2024
9/16/2024,205,b,0,6.998,119,9/17/2024
9/16/2024,202,d,1,0.799,90,9/17/2024
9/16/2024,64,c,0,4.673,118,9/17/2024
9/16/2024,254,b,0,2.386,103,9/17/2024
9/16/2024,290,e,0,5.631,22,9/17/2024
9/16/2024,243,a,1,6.853,89,9/17/2024
9/16/2024,183,b,1,1.077,211,9/17/2024
9/16/2024,273,e,0,6.839,113,9/17/2024
9/16/2024,204,e,0,9.053,26,9/17/2024
9/16/2024,158,a,0,9.673,171,9/17/2024
9/16/2024,256,c,1,0.99,174,9/17/2024
9/16/2024,76,a,0,8.341,118,9/17/2024
9/16/2024,162,d,0,8.07,192,9/17/2024
9/16/2024,172,e,1,3.839,147,9/17/2024
9/16/2024,184,d,0,0.445,183,9/17/2024
9/16/2024,212,e,0,4.56,147,9/17/2024
9/16/2024,133,e,0,5.276,171,9/17/2024
9/16/2024,263,a,0,7.46,214,9/17/2024
9/16/2024,191,e,0,0.081,122,9/17/2024
9/16/2024,175,c,0,8.185,44,9/17/2024
9/16/2024,29,a,0,4.761,138,9/17/2024
9/16/2024,164,a,0,3.926,47,9/17/2024
9/16/2024,59,d,1,7.022,123,9/17/2024
9/16/2024,85,c,0,7.235,108,9/17/2024
9/16/2024,189,c,0,9.512,166,9/17/2024
9/16/2024,104,c,1,4.146,117,9/17/2024
9/16/2024,234,c,0,2.142,177,9/17/2024
9/16/2024,174,d,1,3.066,125,9/17/2024
9/16/2024,241,c,0,4.443,220,9/17/2024
9/16/2024,234,a,0,0.304,131,9/17/2024
9/16/2024,188,b,1,8.015,39,9/17/2024
9/16/2024,262,b,0,2.178,95,9/17/2024
9/16/2024,102,a,1,9.416,148,9/17/2024
9/16/2024,41,a,0,8.268,42,9/17/2024
9/16/2024,268,a,0,8.632,131,9/17/2024
9/16/2024,126,b,0,4.937,204,9/17/2024
9/16/2024,154,e,0,6.738,52,9/17/2024
9/16/2024,190,e,0,9.9,66,9/17/2024
9/16/2024,213,c,0,6.613,132,9/17/2024
9/16/2024,151,a,1,6.399,66,9/17/2024
9/16/2024,240,a,0,3.391,176,9/17/2024
9/16/2024,100,e,0,9.774,192,9/17/2024
9/16/2024,125,c,1,9.082,44,9/17/2024
9/16/2024,79,d,1,5.745,81,9/17/2024
9/16/2024,53,e,1,1.101,147,9/17/2024
9/16/2024,225,d,0,7.118,52,9/17/2024
9/16/2024,58,c,1,3.341,199,9/17/2024
9/16/2024,199,d,1,3.066,49,9/17/2024
9/16/2024,280,c,0,7.556,52,9/17/2024
9/16/2024,74,b,1,1.12,212,9/17/2024
9/16/2024,229,e,0,8.734,45,9/17/2024
9/16/2024,179,e,0,9.901,144,9/17/2024
9/16/2024,93,d,0,0.794,22,9/17/2024
9/16/2024,263,b,0,5.657,153,9/17/2024
9/16/2024,162,a,0,8.244,59,9/17/2024
9/16/2024,110,e,1,0.649,167,9/17/2024
9/16/2024,185,d,0,9.767,5,9/17/2024
9/16/2024,126,c,0,7.758,128,9/17/2024
9/16/2024,33,d,0,8.937,131,9/17/2024
9/16/2024,71,b,1,8.314,60,9/17/2024
9/16/2024,106,d,1,3.897,196,9/17/2024
9/16/2024,123,a,1,2.789,17,9/17/2024
9/16/2024,240,b,0,8.598,5,9/17/2024
9/16/2024,286,e,1,8.139,112,9/17/2024
9/16/2024,199,e,0,3.022,123,9/17/2024
9/16/2024,254,e,0,8.6,18,9/17/2024
9/16/2024,35,c,0,5.85,217,9/17/2024
9/16/2024,266,a,0,0.324,20,9/17/2024
9/16/2024,222,b,0,2.974,78,9/17/2024
9/16/2024,177,d,1,6.119,84,9/17/2024
9/16/2024,91,b,1,8.622,171,9/17/2024
9/16/2024,75,d,0,8.703,50,9/17/2024
9/16/2024,100,b,1,1.082,96,9/17/2024
9/16/2024,207,e,1,9.395,192,9/17/2024
9/16/2024,160,e,1,3.372,168,9/17/2024
9/16/2024,210,b,0,6.648,13,9/17/2024
9/16/2024,145,c,1,3.002,97,9/17/2024
9/16/2024,78,e,0,0.95,162,9/17/2024
9/16/2024,95,a,1,3.16,126,9/17/2024
9/16/2024,190,c,0,6.511,2,9/17/2024
9/16/2024,201,b,0,8.599,3,9/17/2024
9/16/2024,55,a,0,1.805,161,9/17/2024
9/16/2024,229,b,0,1.191,80,9/17/2024
9/16/2024,144,b,1,6.113,15,9/17/2024
9/16/2024,192,a,0,9.127,178,9/17/2024
9/16/2024,194,e,0,0.604,18,9/17/2024
9/16/2024,281,a,0,6.15,133,9/17/2024
9/16/2024,118,a,0,6.319,22,9/17/2024
9/16/2024,115,a,0,7.684,151,9/17/2024
9/16/2024,123,e,1,9.793,187,9/17/2024
9/16/2024,60,e,1,2.619,128,9/17/2024
9/16/2024,70,d,1,0.329,109,9/17/2024
9/16/2024,154,b,0,9.116,187,9/17/2024
9/16/2024,97,b,0,5.787,207,9/17/2024
9/16/2024,39,c,1,6.446,102,9/17/2024
9/16/2024,69,e,1,2.396,60,9/17/2024
9/16/2024,293,e,1,5.066,65,9/17/2024
9/16/2024,112,e,0,1.532,205,9/17/2024
9/16/2024,126,d,1,6.477,45,9/17/2024
9/16/2024,284,b,1,5.602,181,9/17/2024
9/16/2024,198,a,0,6.132,7,9/17/2024
9/16/2024,246,b,0,3.355,69,9/17/2024
9/16/2024,57,b,0,0.171,186,9/17/2024
9/16/2024,261,d,1,7.969,148,9/17/2024
9/16/2024,165,c,1,1.646,82,9/17/2024
9/16/2024,180,d,0,6.531,86,9/17/2024
9/16/2024,51,b,1,8.702,23,9/17/2024
9/16/2024,24,a,1,7.721,167,9/17/2024
9/16/2024,258,d,0,6.001,31,9/17/2024
9/16/2024,222,e,1,6.245,203,9/17/2024
9/16/2024,28,b,0,2.507,218,9/17/2024
9/16/2024,154,c,1,9.536,106,9/17/2024
9/16/2024,217,b,0,3.769,156,9/17/2024
9/16/2024,25,d,1,8.159,161,9/17/2024
9/16/2024,264,b,1,6.298,95,9/17/2024
9/16/2024,37,e,0,6.853,213,9/17/2024
9/16/2024,70,c,0,2.864,107,9/17/2024
9/16/2024,295,b,0,5.554,85,9/17/2024
9/16/2024,168,c,1,7.914,217,9/17/2024
9/16/2024,96,e,1,9.629,60,9/17/2024
9/16/2024,164,d,1,2.042,22,9/17/2024
9/16/2024,295,b,0,2.778,119,9/17/2024
9/16/2024,95,d,1,9.874,108,9/17/2024
9/16/2024,275,b,0,6.535,167,9/17/2024
9/16/2024,221,e,0,8.036,19,9/17/2024
9/16/2024,184,a,1,2.69,31,9/17/2024
9/16/2024,95,b,1,8.396,71,9/17/2024
9/16/2024,178,b,1,4.707,12,9/17/2024
9/16/2024,45,a,0,6.198,155,9/17/2024
9/16/2024,66,a,1,3.487,74,9/17/2024
9/16/2024,75,a,0,0.316,103,9/17/2024
9/16/2024,287,d,0,8.97,168,9/17/2024
9/17/2024,295,c,1,4.847,51,9/18/2024
9/17/2024,231,b,1,1.367,135,9/18/2024
9/17/2024,261,e,0,6.896,112,9/18/2024
9/17/2024,197,d,0,5.05,114,9/18/2024
9/17/2024,207,b,1,9.737,172,9/18/2024
9/17/2024,192,d,0,2.821,89,9/18/2024
9/17/2024,138,e,0,7.355,129,9/18/2024
9/17/2024,25,b,0,2.343,57,9/18/2024
9/17/2024,141,a,0,2.876,1,9/18/2024
9/17/2024,234,e,0,5.278,53,9/18/2024
9/17/2024,108,c,0,9.422,98,9/18/2024
9/17/2024,100,b,1,0.38,183,9/18/2024
9/17/2024,184,b,1,5.911,126,9/18/2024
9/17/2024,123,b,1,6.609,179,9/18/2024
9/17/2024,185,a,0,5.265,87,9/18/2024
9/17/2024,285,a,1,8.118,180,9/18/2024
9/17/2024,90,d,0,8.476,55,9/18/2024
9/17/2024,33,a,1,8.166,77,9/18/2024
9/17/2024,286,a,1,6.517,117,9/18/2024
9/17/2024,244,a,1,8.563,162,9/18/2024
9/17/2024,56,d,1,6.371,127,9/18/2024
9/17/2024,23,d,0,6.361,192,9/18/2024
9/17/2024,171,c,0,3.453,216,9/18/2024
9/17/2024,215,c,1,9.688,140,9/18/2024
9/17/2024,248,d,1,0.091,163,9/18/2024
9/17/2024,240,b,0,7.359,161,9/18/2024
9/17/2024,173,b,1,4.165,155,9/18/2024
9/17/2024,177,e,0,8.4,175,9/18/2024
9/17/2024,130,b,1,9.556,118,9/18/2024
9/17/2024,134,d,1,2.254,22,9/18/2024
9/17/2024,166,e,1,6.444,147,9/18/2024
9/17/2024,172,e,0,8.166,137,9/18/2024
9/17/2024,161,d,1,1.246,147,9/18/2024
9/17/2024,271,c,1,7.394,198,9/18/2024
9/17/2024,99,e,1,6.541,195,9/18/2024
9/17/2024,177,b,0,4.034,50,9/18/2024
9/17/2024,35,d,1,4.572,58,9/18/2024
9/17/2024,99,c,0,1.597,197,9/18/2024
9/17/2024,269,b,1,0.652,157,9/18/2024
9/17/2024,102,e,0,3.025,28,9/18/2024
9/17/2024,267,a,1,0.22,138,9/18/2024
9/17/2024,220,e,1,4.404,170,9/18/2024
9/17/2024,163,a,1,4.165,170,9/18/2024
9/17/2024,37,b,1,5.597,96,9/18/2024
9/17/2024,52,c,0,1.615,169,9/18/2024
9/17/2024,269,a,0,3.526,119,9/18/2024
9/17/2024,34,b,1,3.954,127,9/18/2024
9/17/2024,69,c,0,5.372,108,9/18/2024
9/17/2024,293,c,1,7.067,111,9/18/2024
9/17/2024,50,e,0,9.767,51,9/18/2024
9/17/2024,28,b,0,6.821,142,9/18/2024
9/17/2024,220,a,1,0.817,216,9/18/2024
9/17/2024,129,d,0,5.925,211,9/18/2024
9/17/2024,130,c,0,4.652,124,9/18/2024
9/17/2024,40,a,1,0.198,173,9/18/2024
9/17/2024,269,c,1,3.548,129,9/18/2024
9/17/2024,252,d,0,0.832,77,9/18/2024
9/17/2024,263,a,0,8.293,196,9/18/2024
9/17/2024,219,d,1,2.825,97,9/18/2024
9/17/2024,134,a,1,9.075,205,9/18/2024
9/17/2024,27,e,1,7.106,47,9/18/2024
9/17/2024,217,a,1,1.869,85,9/18/2024
9/17/2024,174,c,0,2.513,25,9/18/2024
9/17/2024,268,a,0,6.665,107,9/18/2024
9/17/2024,143,e,0,3.525,1,9/18/2024
9/17/2024,241,b,1,9.945,209,9/18/2024
9/17/2024,112,a,0,4.138,216,9/18/2024
9/17/2024,231,b,0,3.656,144,9/18/2024
9/17/2024,214,b,0,6.479,160,9/18/2024
9/17/2024,193,a,0,4.045,149,9/18/2024
9/17/2024,273,a,0,9.893,8,9/18/2024
9/17/2024,28,d,1,1.296,48,9/18/2024
9/17/2024,210,c,1,8.862,120,9/18/2024
9/17/2024,74,c,0,3.531,133,9/18/2024
9/17/2024,140,c,0,4.214,205,9/18/2024
9/17/2024,215,d,1,9.271,134,9/18/2024
9/17/2024,103,a,0,7.572,149,9/18/2024
9/17/2024,153,e,0,0.76,25,9/18/2024
9/17/2024,256,c,1,9.549,129,9/18/2024
9/17/2024,191,e,1,8.42,161,9/18/2024
9/17/2024,287,d,0,9.129,135,9/18/2024
9/17/2024,91,e,1,0.048,221,9/18/2024
9/17/2024,192,a,1,4.456,77,9/18/2024
9/17/2024,74,b,1,1.979,25,9/18/2024
9/17/2024,111,b,1,9.102,56,9/18/2024
9/17/2024,50,c,0,8.473,14,9/18/2024
9/17/2024,282,d,0,1.02,132,9/18/2024
9/17/2024,165,a,0,4.173,40,9/18/2024
9/17/2024,197,d,0,1.917,110,9/18/2024
9/17/2024,69,c,1,0.208,151,9/18/2024
9/17/2024,108,e,0,8.542,39,9/18/2024
9/17/2024,26,a,0,3.521,155,9/18/2024
9/17/2024,149,a,1,9.42,198,9/18/2024
9/17/2024,140,c,0,5.873,193,9/18/2024
9/17/2024,122,d,0,1.493,83,9/18/2024
9/17/2024,103,a,0,9.077,27,9/18/2024
9/17/2024,282,a,1,2.612,61,9/18/2024
9/17/2024,28,e,0,2.115,51,9/18/2024
9/17/2024,215,b,0,3.288,210,9/18/2024
9/17/2024,50,a,0,4.11,162,9/18/2024
9/17/2024,80,e,0,8.703,70,9/18/2024
9/17/2024,202,e,0,9.599,117,9/18/2024
9/17/2024,126,e,0,2.994,162,9/18/2024
9/17/2024,226,c,1,8.149,40,9/18/2024
9/17/2024,192,c,1,5.329,89,9/18/2024
9/17/2024,150,c,1,2.231,7,9/18/2024
9/17/2024,243,c,0,2.525,196,9/18/2024
9/17/2024,188,b,1,6.633,215,9/18/2024
9/17/2024,35,c,1,5.821,33,9/18/2024
9/17/2024,201,e,1,7.107,193,9/18/2024
9/17/2024,190,b,0,0.374,71,9/18/2024
9/17/2024,89,e,0,7.661,152,9/18/2024
9/17/2024,221,d,1,6.557,205,9/18/2024
9/17/2024,242,c,0,1.476,177,9/18/2024
9/17/2024,103,c,1,2.67,95,9/18/2024
9/17/2024,225,d,0,7.05,71,9/18/2024
9/17/2024,174,b,0,9.242,63,9/18/2024
9/17/2024,75,c,0,9.727,180,9/18/2024
9/17/2024,128,c,1,4.52,50,9/18/2024
9/17/2024,72,a,0,9.18,128,9/18/2024
9/17/2024,199,c,1,0.181,51,9/18/2024
9/17/2024,92,d,1,3.149,124,9/18/2024
9/17/2024,66,b,1,6.714,137,9/18/2024
9/17/2024,123,b,0,9.034,162,9/18/2024
9/17/2024,264,a,1,1.413,93,9/18/2024
9/17/2024,28,c,0,9.641,68,9/18/2024
9/17/2024,159,c,1,8.756,9,9/18/2024
9/17/2024,189,a,1,6.346,196,9/18/2024
9/17/2024,98,e,1,6.419,35,9/18/2024
9/17/2024,55,d,0,0.094,87,9/18/2024
9/17/2024,218,e,1,0.792,98,9/18/2024
9/17/2024,143,c,1,6.477,80,9/18/2024
9/17/2024,276,a,0,8.124,119,9/18/2024
9/17/2024,289,c,0,4.669,153,9/18/2024
9/17/2024,65,b,0,0.478,37,9/18/2024
9/17/2024,107,a,0,8.096,125,9/18/2024
9/17/2024,30,e,1,0.124,187,9/18/2024
9/17/2024,138,d,1,9.843,130,9/18/2024
9/17/2024,201,d,1,3.253,69,9/18/2024
9/17/2024,202,b,0,9.51,219,9/18/2024
9/17/2024,147,c,0,7.724,190,9/18/2024
9/17/2024,234,c,1,2.941,85,9/18/2024
9/17/2024,23,e,1,0.598,23,9/18/2024
9/17/2024,63,d,0,7.7,44,9/18/2024
